split,gene,chrom,tss
train,AT2G02525,2,677881
train,AT2G02570,2,700975
train,AT2G02620,2,717256
train,AT2G02630,2,723565
train,AT2G02635,2,731178
train,AT2G02640,2,732291
train,AT2G02650,2,735411
train,AT2G02660,2,738504
train,AT2G02680,2,745674
train,AT2G02690,2,749881
train,AT2G02695,2,754145
train,AT2G02700,2,756405
train,AT2G02710,2,761064
train,AT2G02720,2,762927
train,AT2G02730,2,767500
train,AT2G02740,2,769334
train,AT2G02750,2,773552
train,AT2G02760,2,773645
train,AT2G02765,2,777829
train,AT2G02770,2,779786
train,AT2G02780,2,784944
train,AT2G02790,2,787885
train,AT2G02795,2,795852
train,AT2G02800,2,799591
train,AT2G02810,2,801527
train,AT2G02820,2,807895
train,AT2G02835,2,821291
train,AT2G02840,2,821553
train,AT2G02850,2,827994
train,AT2G02860,2,832619
train,AT2G02870,2,837801
train,AT2G02880,2,841246
train,AT2G02890,2,846616
train,AT2G02900,2,846927
train,AT2G02910,2,849703
train,AT2G02930,2,852321
train,AT2G02950,2,856725
train,AT2G02955,2,859441
train,AT2G02960,2,864452
train,AT2G02970,2,868292
train,AT2G02980,2,868359
train,AT2G02990,2,873506
train,AT2G03000,2,875233
train,AT2G03010,2,879247
train,AT2G03020,2,884164
train,AT2G03030,2,889764
train,AT2G03040,2,893588
train,AT2G03050,2,900999
train,AT2G03060,2,901061
train,AT2G03070,2,905513
train,AT2G03090,2,918671
train,AT2G03110,2,934787
train,AT2G03120,2,937383
train,AT2G03130,2,940607
train,AT2G03140,2,941829
train,AT2G03150,2,951888
train,AT2G03160,2,959645
train,AT2G03170,2,961308
train,AT2G03180,2,962764
train,AT2G03190,2,964214
train,AT2G03200,2,968048
train,AT2G03210,2,970232
train,AT2G03250,2,986756
train,AT2G03260,2,992332
train,AT2G03270,2,993748
train,AT2G03280,2,998455
train,AT2G03290,2,999406
train,AT2G03300,2,1004222
train,AT2G03310,2,1007186
train,AT2G03320,2,1007542
train,AT2G03330,2,1008460
train,AT2G03340,2,1017222
train,AT2G03350,2,1021186
train,AT2G03360,2,1024497
train,AT2G03370,2,1027132
train,AT2G03380,2,1028228
train,AT2G03390,2,1032718
train,AT2G03410,2,1033598
train,AT2G03420,2,1035969
train,AT2G03430,2,1037675
train,AT2G03440,2,1040184
train,AT2G03450,2,1041388
train,AT2G03460,2,1044992
train,AT2G03470,2,1047744
train,AT2G03480,2,1050706
train,AT2G03490,2,1054790
train,AT2G03500,2,1059545
train,AT2G03505,2,1063943
train,AT2G03510,2,1066578
train,AT2G03520,2,1069491
train,AT2G03530,2,1071453
train,AT2G03550,2,1076863
train,AT2G03560,2,1079639
train,AT2G03565,2,1081592
train,AT2G03567,2,1085525
train,AT2G03570,2,1085988
train,AT2G03580,2,1093264
train,AT2G03590,2,1094702
train,AT2G03600,2,1096984
train,AT2G03610,2,1099070
train,AT2G03620,2,1103495
train,AT2G03630,2,1103205
train,AT2G03640,2,1106905
train,AT2G03660,2,1114055
train,AT2G03667,2,1114127
train,AT2G03670,2,1117485
train,AT2G03680,2,1120787
train,AT2G03690,2,1123267
train,AT2G03700,2,1123461
train,AT2G03710,2,1129229
train,AT2G03720,2,1132120
train,AT2G03730,2,1140204
train,AT2G03740,2,1143988
train,AT2G03750,2,1149261
train,AT2G03760,2,1150663
train,AT2G03770,2,1152044
train,AT2G03780,2,1154322
train,AT2G03790,2,1154385
train,AT2G03800,2,1156593
train,AT2G03810,2,1160947
train,AT2G03885,2,72622
train,AT2G03905,2,123086
train,AT2G03913,2,1197840
train,AT2G03925,2,148875
train,AT2G03930,2,1206249
train,AT2G03931,2,1214428
train,AT2G03932,2,1213233
train,AT2G03933,2,1217531
train,AT2G03936,2,1221111
train,AT2G03937,2,1224349
train,AT2G03945,2,171433
train,AT2G03955,2,1238630
train,AT2G03965,2,1251510
train,AT2G03975,2,175202
train,AT2G03980,2,1259058
train,AT2G03985,2,179203
train,AT2G04015,2,258998
train,AT2G04020,2,1274427
train,AT2G04025,2,1277761
train,AT2G04030,2,1281754
train,AT2G04031,2,1304783
train,AT2G04032,2,1289832
train,AT2G04034,2,1297046
train,AT2G04037,2,1306148
train,AT2G04038,2,1331919
train,AT2G04039,2,1333133
train,AT2G04040,2,1336550
train,AT2G04041,2,1308544
train,AT2G04045,2,1314745
train,AT2G04046,2,1315860
train,AT2G04050,2,1339468
train,AT2G04060,2,1345164
train,AT2G04062,2,1346266
train,AT2G04063,2,1350177
train,AT2G04065,2,281598
train,AT2G04066,2,1353517
train,AT2G04070,2,1355883
train,AT2G04075,2,289465
train,AT2G04080,2,1359403
train,AT2G04085,2,289115
train,AT2G04090,2,1364788
train,AT2G04095,2,340771
train,AT2G04100,2,1379130
train,AT2G04115,2,1385438
train,AT2G04125,2,388313
train,AT2G04137,2,1332608
train,AT2G04145,2,390175
train,AT2G04160,2,1407827
train,AT2G04170,2,1419621
train,AT2G04175,2,484075
train,AT2G04185,2,522705
train,AT2G04190,2,1430406
train,AT2G04195,2,541242
train,AT2G04220,2,1445085
train,AT2G04225,2,678715
train,AT2G04230,2,1449100
train,AT2G04235,2,1449288
train,AT2G04240,2,1462944
train,AT2G04255,2,719969
train,AT2G04265,2,730085
train,AT2G04270,2,1474679
train,AT2G04280,2,1482089
train,AT2G04285,2,764640
train,AT2G04295,2,771551
train,AT2G04300,2,1493009
train,AT2G04305,2,1503827
train,AT2G04315,2,780945
train,AT2G04325,2,792806
train,AT2G04335,2,810371
train,AT2G04340,2,1513490
train,AT2G04345,2,819273
train,AT2G04350,2,1515634
train,AT2G04355,2,818928
train,AT2G04360,2,1521123
train,AT2G04365,2,823453
train,AT2G04375,2,849778
train,AT2G04378,2,1526875
train,AT2G04380,2,1525642
train,AT2G04390,2,1526889
train,AT2G04395,2,1529995
train,AT2G04400,2,1531148
train,AT2G04405,2,849921
train,AT2G04410,2,1535118
train,AT2G04420,2,1535489
train,AT2G04425,2,1537504
train,AT2G04430,2,1538472
train,AT2G04435,2,852856
train,AT2G04440,2,1541511
train,AT2G04450,2,1543320
train,AT2G04455,2,852860
train,AT2G04465,2,853953
train,AT2G04480,2,1555514
train,AT2G04485,2,951783
train,AT2G04495,2,1564056
train,AT2G04500,2,1568279
train,AT2G04515,2,1573637
train,AT2G04520,2,1575960
train,AT2G04525,2,1043766
train,AT2G04530,2,1576694
train,AT2G04535,2,1102120
train,AT2G04540,2,1584702
train,AT2G04545,2,1121337
train,AT2G04550,2,1588193
train,AT2G04555,2,1122594
train,AT2G04560,2,1592703
train,AT2G04565,2,1133545
train,AT2G04570,2,1594588
train,AT2G04575,2,1133840
train,AT2G04595,2,1191545
train,AT2G04605,2,1219011
train,AT2G04615,2,1237097
train,AT2G04620,2,1612960
train,AT2G04621,2,1610662
train,AT2G04622,2,1614019
train,AT2G04630,2,1620379
train,AT2G04635,2,1237523
train,AT2G04645,2,1249423
train,AT2G04650,2,1624647
train,AT2G04655,2,1252530
train,AT2G04660,2,1624630
train,AT2G04665,2,1288333
train,AT2G04675,2,1638647
train,AT2G04680,2,1640058
train,AT2G04685,2,1288310
train,AT2G04690,2,1644456
train,AT2G04695,2,1311716
train,AT2G04700,2,1646799
train,AT2G04705,2,1319619
train,AT2G04715,2,1375543
train,AT2G04725,2,1403806
train,AT2G04735,2,1421541
train,AT2G04740,2,1656982
train,AT2G04745,2,1438778
train,AT2G04750,2,1662748
train,AT2G04755,2,1480219
train,AT2G04765,2,1484090
train,AT2G04775,2,1601458
train,AT2G04780,2,1676717
train,AT2G04785,2,1601751
train,AT2G04790,2,1679307
train,AT2G04795,2,1682856
train,AT2G04800,2,1687939
train,AT2G04805,2,1604665
train,AT2G04810,2,1688773
train,AT2G04815,2,1696390
train,AT2G04825,2,1767856
train,AT2G04830,2,1695355
train,AT2G04835,2,1767352
train,AT2G04840,2,1697009
train,AT2G04842,2,1701438
train,AT2G04845,2,1704045
train,AT2G04850,2,1704111
train,AT2G04852,2,1706465
train,AT2G04855,2,1837770
train,AT2G04860,2,1708926
train,AT2G04865,2,1711596
train,AT2G04870,2,1716386
train,AT2G04875,2,1840974
train,AT2G04880,2,1717833
train,AT2G04885,2,1927015
train,AT2G04890,2,1722604
train,AT2G04895,2,1945269
train,AT2G04900,2,1722481
train,AT2G04905,2,2012687
train,AT2G04910,2,1724354
train,AT2G04915,2,2060775
train,AT2G04920,2,1726138
train,AT2G04925,2,1730190
train,AT2G04930,2,1734471
train,AT2G04940,2,1740568
train,AT2G04945,2,2120508
train,AT2G04955,2,2184820
train,AT2G04965,2,2185087
train,AT2G04975,2,2189130
train,AT2G04985,2,2189985
train,AT2G04995,2,2190473
train,AT2G05005,2,2212810
train,AT2G05015,2,2754065
train,AT2G05035,2,2858222
train,AT2G05045,2,2858309
train,AT2G05050,2,1794035
train,AT2G05060,2,1798155
train,AT2G05065,2,2891867
train,AT2G05070,2,1800472
train,AT2G05075,2,2931313
train,AT2G05085,2,2960216
train,AT2G05095,2,2979349
train,AT2G05100,2,1824480
train,AT2G05105,2,1836841
train,AT2G05117,2,1839014
train,AT2G05120,2,1846949
train,AT2G05125,2,2979743
train,AT2G05140,2,1853935
train,AT2G05145,2,3248209
train,AT2G05155,2,3264778
train,AT2G05160,2,1862064
train,AT2G05170,2,1869853
train,AT2G05180,2,1875390
train,AT2G05185,2,1876899
train,AT2G05210,2,1890684
train,AT2G05220,2,1896050
train,AT2G05230,2,1902825
train,AT2G05250,2,1916657
train,AT2G05260,2,1918273
train,AT2G05270,2,1921116
train,AT2G05294,2,1928622
train,AT2G05310,2,1934298
train,AT2G05320,2,1935540
train,AT2G05330,2,1939497
train,AT2G05335,2,1942520
train,AT2G05350,2,1949614
train,AT2G05360,2,1959303
train,AT2G05370,2,1961840
train,AT2G05380,2,1966610
train,AT2G05395,2,3509690
train,AT2G05400,2,1974886
train,AT2G05410,2,1976918
train,AT2G05420,2,1983901
train,AT2G05425,2,3528624
train,AT2G05430,2,1985751
train,AT2G05440,2,1993038
train,AT2G05445,2,3532412
train,AT2G05465,2,3937423
train,AT2G05485,2,3936764
train,AT2G05495,2,3938148
train,AT2G05505,2,4012804
train,AT2G05510,2,2015624
train,AT2G05515,2,4019467
train,AT2G05518,2,2023295
train,AT2G05520,2,2025991
train,AT2G05525,2,4055050
train,AT2G05530,2,2029687
train,AT2G05535,2,4068840
train,AT2G05540,2,2033154
train,AT2G05545,2,4070386
train,AT2G05555,2,4223030
train,AT2G05565,2,4224967
train,AT2G05575,2,4229076
train,AT2G05580,2,2055519
train,AT2G05585,2,4230207
train,AT2G05590,2,2067061
train,AT2G05600,2,2072646
train,AT2G05620,2,2081859
train,AT2G05625,2,4792134
train,AT2G05630,2,2084905
train,AT2G05632,2,2088183
train,AT2G05635,2,2089484
train,AT2G05642,2,2101167
train,AT2G05645,2,2102111
train,AT2G05655,2,2119187
train,AT2G05665,2,4871215
train,AT2G05675,2,4871678
train,AT2G05685,2,4964218
train,AT2G05695,2,5009872
train,AT2G05705,2,5022199
train,AT2G05710,2,2141329
train,AT2G05720,2,2147192
train,AT2G05725,2,5031230
train,AT2G05752,2,2170528
train,AT2G05753,2,2171936
train,AT2G05755,2,2170760
train,AT2G05760,2,2180755
train,AT2G05765,2,2184645
train,AT2G05785,2,5040157
train,AT2G05786,2,2198405
train,AT2G05790,2,2199151
train,AT2G05810,2,2217159
train,AT2G05812,2,2214334
train,AT2G05825,2,5081722
train,AT2G05830,2,2229539
train,AT2G05835,2,5082518
train,AT2G05840,2,2234019
train,AT2G05850,2,2244851
train,AT2G05855,2,5393092
train,AT2G05865,2,5411728
train,AT2G05875,2,5508351
train,AT2G05885,2,5559537
train,AT2G05895,2,5587757
train,AT2G05900,2,2256970
train,AT2G05905,2,5614393
train,AT2G05910,2,2259633
train,AT2G05914,2,2264543
train,AT2G05915,2,2263816
train,AT2G05920,2,2272452
train,AT2G05925,2,5661128
train,AT2G05940,2,2289636
train,AT2G05945,2,5664920
train,AT2G05965,2,5664795
train,AT2G05970,2,2309784
train,AT2G05975,2,5666404
train,AT2G05990,2,2322215
train,AT2G05995,2,2325776
train,AT2G06000,2,2329873
train,AT2G06002,2,2330776
train,AT2G06005,2,2332317
train,AT2G06010,2,2336702
train,AT2G06020,2,2342535
train,AT2G06025,2,2348059
train,AT2G06035,2,5666198
train,AT2G06040,2,2355597
train,AT2G06050,2,2362375
train,AT2G06065,2,5736150
train,AT2G06075,2,5852431
train,AT2G06085,2,6035250
train,AT2G06105,2,2395013
train,AT2G06115,2,6132336
train,AT2G06135,2,6131881
train,AT2G06145,2,6168702
train,AT2G06166,2,2411005
train,AT2G06175,2,6196683
train,AT2G06185,2,6212448
train,AT2G06200,2,2426176
train,AT2G06210,2,2436687
train,AT2G06215,2,6279875
train,AT2G06225,2,6354122
train,AT2G06255,2,2457573
train,AT2G06265,2,2530255
train,AT2G06275,2,6371772
train,AT2G06305,2,6440019
train,AT2G06315,2,6502436
train,AT2G06345,2,6503553
train,AT2G06355,2,6508815
train,AT2G06365,2,6547566
train,AT2G06375,2,6590561
train,AT2G06385,2,6611285
train,AT2G06395,2,6647428
train,AT2G06405,2,6665385
train,AT2G06415,2,6678319
train,AT2G06420,2,2538743
train,AT2G06425,2,2572743
train,AT2G06435,2,6693673
train,AT2G06445,2,6741313
train,AT2G06455,2,6784794
train,AT2G06465,2,6832216
train,AT2G06475,2,6876681
train,AT2G06485,2,6876163
train,AT2G06495,2,6904534
train,AT2G06500,2,2583223
train,AT2G06505,2,6915564
train,AT2G06510,2,2584984
train,AT2G06515,2,6926724
train,AT2G06520,2,2588448
train,AT2G06525,2,6934523
train,AT2G06530,2,2590531
train,AT2G06535,2,6971296
train,AT2G06541,2,2600326
train,AT2G06555,2,2604927
train,AT2G06562,2,2617554
train,AT2G06565,2,2621756
train,AT2G06570,2,2624902
train,AT2G06575,2,6978794
train,AT2G06585,2,7026430
train,AT2G06595,2,7049770
train,AT2G06615,2,7074917
train,AT2G06625,2,7122903
train,AT2G06635,2,7125664
train,AT2G06645,2,2649647
train,AT2G06655,2,7158999
train,AT2G06667,2,2660715
train,AT2G06675,2,2705476
train,AT2G06685,2,7170393
train,AT2G06695,2,7190342
train,AT2G06705,2,7197065
train,AT2G06725,2,7253012
train,AT2G06745,2,7253360
train,AT2G06755,2,7254197
train,AT2G06765,2,7270242
train,AT2G06785,2,7330747
train,AT2G06795,2,7333810
train,AT2G06805,2,7382465
train,AT2G06815,2,7440669
train,AT2G06835,2,7520866
train,AT2G06845,2,2753443
train,AT2G06850,2,2763449
train,AT2G06855,2,7520507
train,AT2G06865,2,7520753
train,AT2G06904,2,2806625
train,AT2G06905,2,7524781
train,AT2G06906,2,2807967
train,AT2G06908,2,2815398
train,AT2G06925,2,2843386
train,AT2G06935,2,7525374
train,AT2G06945,2,7603443
train,AT2G06955,2,7604452
train,AT2G06960,2,2870352
train,AT2G06983,2,2888894
train,AT2G06990,2,2894904
train,AT2G07000,2,2902290
train,AT2G07015,2,7822100
train,AT2G07020,2,2911198
train,AT2G07025,2,7831406
train,AT2G07035,2,7856798
train,AT2G07040,2,2916416
train,AT2G07042,2,2922249
train,AT2G07045,2,7860676
train,AT2G07050,2,2924360
train,AT2G07055,2,7927847
train,AT2G07095,2,8199241
train,AT2G07110,2,2953208
train,AT2G07115,2,8278024
train,AT2G07120,2,2954722
train,AT2G07135,2,8302012
train,AT2G07140,2,2957516
train,AT2G07170,2,2975025
train,AT2G07213,2,2996582
train,AT2G07215,2,2997889
train,AT2G07225,2,8448283
train,AT2G07235,2,8448053
train,AT2G07240,2,3012333
train,AT2G07245,2,8488284
train,AT2G07255,2,8622850
train,AT2G07265,2,8726447
train,AT2G07275,2,8728701
train,AT2G07280,2,3026398
train,AT2G07285,2,8732793
train,AT2G07290,2,3029561
train,AT2G07310,2,3036387
train,AT2G07325,2,8927650
train,AT2G07335,2,8927868
train,AT2G07340,2,3045523
train,AT2G07360,2,3057214
train,AT2G07375,2,9087232
train,AT2G07385,2,9087989
train,AT2G07405,2,9090837
train,AT2G07415,2,9184422
train,AT2G07425,2,9213595
train,AT2G07440,2,3094750
train,AT2G07475,2,9353383
train,AT2G07505,2,3125671
train,AT2G07515,2,9389725
train,AT2G07560,2,3174102
train,AT2G07565,2,3187068
train,AT2G07575,2,9495178
train,AT2G07585,2,9550342
train,AT2G07595,2,9549923
train,AT2G07613,2,3261009
train,AT2G07617,2,3262587
train,AT2G07621,2,3264412
train,AT2G07623,2,3276728
train,AT2G07625,2,3284616
train,AT2G07626,2,3296472
train,AT2G07627,2,3298716
train,AT2G07628,2,3301041
train,AT2G07640,2,3220739
train,AT2G07641,2,3390726
train,AT2G07642,2,3400797
train,AT2G07645,2,9592305
train,AT2G07652,2,3441314
train,AT2G07655,2,3245323
train,AT2G07669,2,3282787
train,AT2G07671,2,3252341
train,AT2G07672,2,3257209
train,AT2G07673,2,3266420
train,AT2G07674,2,3268932
train,AT2G07675,2,3270410
train,AT2G07676,2,3272619
train,AT2G07678,2,3281097
train,AT2G07681,2,3287529
train,AT2G07684,2,3262345
train,AT2G07690,2,3527500
train,AT2G07706,2,3386102
train,AT2G07707,2,3386292
train,AT2G07708,2,3386851
train,AT2G07724,2,3447047
train,AT2G07725,2,3447398
train,AT2G07727,2,3449534
train,AT2G07732,2,3468899
train,AT2G07741,2,3502319
train,AT2G07743,2,3255905
train,AT2G07745,2,3268801
train,AT2G07746,2,3276440
train,AT2G07748,2,3280863
train,AT2G07749,2,3247003
train,AT2G07750,2,3576465
train,AT2G07751,2,3270008
train,AT2G07752,2,3303315
train,AT2G07753,2,3303428
train,AT2G07754,2,3303822
train,AT2G07756,2,3444434
train,AT2G07758,2,3462078
train,AT2G07760,2,3586278
train,AT2G07766,2,3503522
train,AT2G07768,2,3273584
train,AT2G07771,2,3240463
train,AT2G07772,2,3301804
train,AT2G07773,2,3242263
train,AT2G07774,2,3304650
train,AT2G07776,2,3246901
train,AT2G07777,2,3251545
train,AT2G07779,2,3255815
train,AT2G07794,2,3383477
train,AT2G07800,2,3590008
train,AT2G07805,2,9604488
train,AT2G07810,2,3593730
train,AT2G07815,2,3446183
train,AT2G07835,2,3502294
train,AT2G07845,2,9665550
train,AT2G07850,2,9732473
train,AT2G07860,2,9819962
train,AT2G07865,2,9820832
train,AT2G07870,2,9820590
train,AT2G07875,2,9829803
train,AT2G07900,2,9932687
train,AT2G07925,2,10041358
train,AT2G07935,2,10050346
train,AT2G07940,2,10056417
train,AT2G07945,2,10095055
train,AT2G07950,2,10099646
train,AT2G07960,2,10158083
train,AT2G07965,2,10186404
train,AT2G07970,2,10256466
train,AT2G07975,2,10297846
train,AT2G07981,2,3614986
train,AT2G07985,2,10298690
train,AT2G08000,2,10345523
train,AT2G08005,2,10350397
train,AT2G08010,2,10350892
train,AT2G08020,2,10361859
train,AT2G08025,2,10366098
train,AT2G08040,2,10404354
train,AT2G08045,2,10407660
train,AT2G08050,2,10409380
train,AT2G08055,2,10413489
train,AT2G08060,2,10576766
train,AT2G08085,2,10642284
train,AT2G08090,2,10643357
train,AT2G08095,2,10651084
train,AT2G08100,2,10675263
train,AT2G08105,2,10687505
train,AT2G08110,2,10687906
train,AT2G08115,2,10692392
train,AT2G08120,2,10720553
train,AT2G08125,2,10732917
train,AT2G08130,2,10762742
train,AT2G08135,2,11060060
train,AT2G08150,2,11359800
train,AT2G08155,2,11360698
train,AT2G08160,2,11361270
train,AT2G08165,2,11362197
train,AT2G08175,2,11409308
train,AT2G08180,2,11410075
train,AT2G08195,2,11719337
train,AT2G08200,2,11719102
train,AT2G08210,2,11830015
train,AT2G08215,2,11941296
train,AT2G08220,2,11953652
train,AT2G08230,2,11954995
train,AT2G08240,2,12009870
train,AT2G08245,2,12027275
train,AT2G08250,2,12027798
train,AT2G08255,2,12043103
train,AT2G08260,2,12049677
train,AT2G08265,2,12146987
train,AT2G08280,2,12271102
train,AT2G08285,2,12273445
train,AT2G08290,2,12319548
train,AT2G08295,2,12349250
train,AT2G08305,2,12430600
train,AT2G08330,2,12543710
train,AT2G08335,2,12544285
train,AT2G08350,2,12641404
train,AT2G08360,2,12818935
train,AT2G08365,2,12867184
train,AT2G08370,2,12881664
train,AT2G08375,2,12882818
train,AT2G08380,2,12947614
train,AT2G08410,2,13052821
train,AT2G08435,2,13383986
train,AT2G08440,2,13439460
train,AT2G08470,2,13520069
train,AT2G08500,2,13588913
train,AT2G08505,2,13703773
train,AT2G08510,2,13707882
train,AT2G08515,2,13707718
train,AT2G08520,2,13787741
train,AT2G08525,2,13789829
train,AT2G08530,2,13851371
train,AT2G08535,2,13856123
train,AT2G08540,2,13904494
train,AT2G08545,2,13911531
train,AT2G08550,2,13932080
train,AT2G08560,2,14106377
train,AT2G08565,2,14108588
train,AT2G08575,2,14152661
train,AT2G08580,2,14163648
train,AT2G08585,2,14163825
train,AT2G08620,2,14292901
train,AT2G08625,2,14292697
train,AT2G08630,2,14304224
train,AT2G08635,2,14318201
train,AT2G08640,2,14319617
train,AT2G08660,2,14514311
train,AT2G08665,2,14522522
train,AT2G08680,2,14667571
train,AT2G08685,2,14674048
train,AT2G08690,2,14706844
train,AT2G08705,2,14731534
train,AT2G08710,2,14826440
train,AT2G08715,2,14835342
train,AT2G08720,2,14839843
train,AT2G08725,2,14894956
train,AT2G08730,2,14899911
train,AT2G08735,2,14907257
train,AT2G08750,2,14998444
train,AT2G08775,2,15066113
train,AT2G08780,2,15193609
train,AT2G08790,2,15253937
train,AT2G08795,2,15271877
train,AT2G08800,2,15306547
train,AT2G08815,2,15360137
train,AT2G08820,2,15403901
train,AT2G08825,2,15403296
train,AT2G08830,2,15441317
train,AT2G08835,2,15441844
train,AT2G08850,2,15566356
train,AT2G08860,2,15643645
train,AT2G08865,2,15671397
train,AT2G08870,2,15690271
train,AT2G08885,2,15821999
train,AT2G08890,2,15867639
train,AT2G08895,2,15880874
train,AT2G08900,2,15890162
train,AT2G08905,2,15890327
train,AT2G08910,2,15890473
train,AT2G08915,2,15891540
train,AT2G08925,2,15932102
train,AT2G08930,2,15967183
train,AT2G08945,2,16051733
train,AT2G08950,2,16052331
train,AT2G08955,2,16063206
train,AT2G08960,2,16067894
train,AT2G08975,2,16160108
train,AT2G08986,2,3618058
train,AT2G08990,2,16289180
train,AT2G09010,2,16339531
train,AT2G09025,2,16400711
train,AT2G09035,2,16429040
train,AT2G09045,2,16463441
train,AT2G09050,2,16485621
train,AT2G09055,2,16490023
train,AT2G09060,2,16546752
train,AT2G09065,2,16547100
train,AT2G09070,2,16553755
